"Weekly Measles Incidence, 1928-2003"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1942,4,2.21,-,22.42,8.19,11.16,11.68,4.21,6.09,1.47,2.00,6.59,-,4.08,9.05,2.37,5.68,12.24,4.17,0.82,20.92,7.11,7.61,18.97,11.78,-,1.12,7.82,2.46,1.09,5.30,9.46,13.65,11.42,11.00,11.15,8.63,9.19,15.81,17.92,7.82,5.03,2.80,1.84,9.96,3.83,2.77,10.12,2.66,13.49,13.02,5.38
1942,5,3.20,-,41.98,14.62,32.33,20.04,9.49,8.60,2.12,5.30,12.65,-,1.26,2.12,2.22,4.22,15.80,1.68,1.85,32.06,17.02,10.57,1.98,17.32,-,4.94,32.43,2.02,5.11,0.00,3.84,16.33,4.27,28.10,32.59,2.58,11.38,10.84,16.00,13.37,10.21,0.00,3.81,28.45,4.87,0.87,4.61,3.68,31.90,7.89,15.54
1942,6,6.73,-,28.82,13.66,29.95,11.50,9.43,0.00,2.23,7.48,11.65,-,7.74,2.85,1.63,4.18,16.53,1.72,4.40,31.47,23.12,9.84,3.12,21.41,-,2.22,18.53,3.31,10.95,3.12,3.89,10.96,3.11,32.81,22.98,3.19,14.49,8.49,11.16,10.96,7.52,2.72,1.87,30.17,7.65,0.87,4.87,2.16,35.01,10.74,24.70
1942,7,3.23,-,38.55,18.46,40.87,0.00,15.74,2.15,4.00,5.39,8.35,-,7.95,2.81,1.23,8.20,14.26,1.93,2.24,33.02,21.67,10.30,4.49,25.54,-,1.91,32.43,2.58,70.80,0.00,3.86,11.75,4.88,44.41,10.12,2.73,18.24,12.38,12.10,12.57,6.28,0.85,3.84,28.03,9.57,0.00,2.50,2.84,28.67,13.46,22.71
1942,8,5.85,-,34.73,15.88,37.89,20.49,13.28,0.72,5.17,10.32,13.06,-,7.11,4.67,2.48,11.85,19.49,1.97,3.26,21.10,19.27,9.41,2.70,28.47,-,10.45,24.13,8.72,44.53,1.66,4.84,22.31,5.56,45.00,7.20,2.54,17.74,11.92,10.58,23.53,12.95,1.19,7.69,27.46,19.30,1.17,5.83,5.84,16.77,16.70,47.41
1942,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1942,10,3.74,-,32.44,17.86,62.92,23.00,17.13,2.51,5.99,9.62,9.97,-,17.78,6.27,2.02,13.24,26.14,2.61,5.34,24.43,30.58,14.07,4.47,30.92,-,12.14,15.44,13.48,13.14,4.37,8.94,23.51,4.45,40.88,21.96,4.29,23.25,8.76,9.53,28.07,11.21,0.85,4.01,41.95,30.96,2.62,9.28,13.31,24.19,23.55,23.51
1942,11,11.87,-,69.66,11.89,66.55,22.19,23.05,2.87,9.75,8.60,14.02,-,16.95,8.01,3.56,16.48,23.58,3.25,7.38,20.62,44.54,18.99,4.43,35.57,-,8.49,16.80,24.54,2.92,2.08,10.31,13.15,5.25,38.16,10.98,2.81,16.98,15.09,11.20,22.86,12.81,0.68,4.76,35.21,26.96,4.37,9.55,16.94,8.08,28.53,37.85
1942,12,16.83,-,38.93,8.70,82.00,21.38,28.91,2.51,10.34,7.95,6.73,-,19.25,9.20,4.42,16.20,34.55,3.79,3.93,18.00,31.63,21.26,4.18,29.53,-,16.85,10.23,19.29,37.96,3.74,15.64,2.59,4.33,28.80,13.38,3.73,11.92,13.01,12.43,32.49,12.90,2.38,4.01,43.42,46.26,11.37,9.81,15.31,15.29,29.02,28.29
1942,13,8.74,-,39.31,16.29,70.72,22.82,20.37,1.08,10.69,12.09,8.20,-,12.55,6.54,3.56,10.95,36.70,3.97,11.47,20.62,39.04,24.83,3.64,26.03,-,4.10,28.96,15.33,6.57,1.66,8.82,26.49,4.78,30.54,10.98,5.08,11.51,11.74,11.14,35.70,17.29,1.02,4.39,31.87,40.87,20.41,7.14,15.04,11.41,28.50,30.68
1942,14,7.24,-,36.07,7.69,2.46,22.01,36.61,2.87,15.75,13.16,5.02,-,10.88,9.41,3.82,9.06,30.23,3.11,13.90,24.79,39.64,26.50,0.09,35.20,-,7.00,14.67,24.62,0.00,3.12,21.11,16.73,4.87,23.12,5.15,5.40,16.21,14.09,11.01,47.86,9.97,0.68,4.39,36.61,49.74,16.33,5.99,18.62,10.05,23.94,28.69
1942,15,4.66,-,29.58,8.50,89.59,25.07,31.53,4.66,9.64,13.81,6.33,-,19.25,8.25,4.08,13.45,33.12,4.50,9.86,16.09,26.08,30.07,7.88,33.32,-,18.83,20.46,28.17,94.89,7.07,19.29,12.95,6.03,31.66,9.43,7.72,14.94,18.34,13.03,35.29,10.51,2.89,3.88,32.69,90.26,29.15,10.60,10.99,8.68,31.22,31.47
1942,16,4.86,-,27.67,6.68,78.53,27.85,32.92,1.43,13.16,7.95,6.26,-,28.03,7.46,4.88,12.92,40.91,2.40,7.23,22.05,39.54,27.16,7.68,36.81,-,14.63,30.50,32.28,199.27,1.66,15.43,19.72,4.96,24.21,12.18,4.91,13.81,14.91,14.62,39.84,7.13,2.21,4.12,29.41,76.70,36.44,8.13,19.83,13.44,33.41,21.51
1942,17,8.94,-,33.97,6.73,84.34,27.67,24.94,4.66,9.87,16.88,6.58,-,5.86,7.70,4.22,11.19,35.00,5.08,12.57,17.64,24.47,35.68,7.89,38.13,-,12.35,30.50,29.30,-,4.57,19.01,14.34,4.70,19.22,7.20,5.45,10.93,17.16,13.37,43.18,7.47,3.40,5.72,25.63,251.48,39.07,5.92,16.73,4.26,38.75,34.26
1942,18,6.73,-,24.24,5.61,74.00,18.15,31.03,8.24,14.22,14.23,5.11,-,11.92,4.91,6.16,10.62,31.65,1.93,7.50,16.92,25.03,29.86,7.89,32.87,-,9.87,15.64,33.58,17.52,2.70,21.08,6.97,7.15,15.21,6.00,7.17,7.95,11.29,17.63,30.08,7.03,3.90,4.19,19.27,243.83,44.90,9.51,19.83,5.57,45.50,26.69
1942,19,4.86,-,27.48,9.76,64.49,23.36,22.71,2.87,12.46,10.18,6.76,-,32.64,5.52,6.24,12.83,33.92,2.43,8.76,15.14,21.17,29.29,10.27,32.38,-,6.56,39.96,32.45,2.92,7.90,16.90,5.38,6.58,19.78,2.92,7.13,6.91,16.71,13.70,36.76,4.98,15.11,5.24,14.77,220.70,42.86,5.50,28.77,1.86,45.89,37.05
1942,20,3.26,-,30.15,6.12,69.28,22.28,27.46,3.58,11.40,4.32,2.80,-,25.10,3.96,1.65,11.40,21.48,2.68,4.48,8.22,18.47,27.89,3.73,31.48,-,6.45,21.81,21.31,32.12,9.36,19.06,8.17,6.58,9.86,11.49,6.73,8.13,9.03,16.40,28.88,10.61,3.57,5.10,10.92,192.00,68.51,5.10,34.56,2.79,45.30,20.72
1942,21,6.48,-,10.21,8.17,36.83,26.15,22.24,17.92,14.92,13.04,6.45,-,10.46,9.53,13.70,8.26,18.32,12.03,1.89,8.22,17.79,20.11,18.82,10.07,-,8.63,16.31,11.74,20.07,6.55,21.92,10.36,13.49,25.93,3.43,14.53,5.08,9.67,29.92,13.37,20.20,4.84,6.77,8.96,87.48,45.63,17.87,17.54,14.96,47.63,13.55
1942,22,2.62,-,11.83,3.89,54.32,30.19,22.54,2.15,6.93,3.39,3.21,-,11.92,2.99,3.17,9.59,12.16,1.79,2.44,13.47,9.76,23.73,5.21,14.69,-,4.49,16.99,23.41,9.49,5.61,15.34,8.96,8.80,12.30,2.57,4.59,2.57,9.21,10.76,29.41,5.23,4.58,5.14,6.30,141.04,45.19,3.19,22.36,5.90,42.06,12.75
1942,23,0.88,-,12.21,3.44,43.53,14.91,18.08,2.51,4.94,3.30,1.03,-,11.30,2.76,2.08,9.64,10.06,1.18,2.75,13.47,8.91,19.59,8.31,11.61,-,12.95,28.57,7.18,18.25,1.04,13.22,2.39,9.75,7.34,3.26,5.18,1.72,4.43,7.37,22.73,2.99,1.19,2.62,3.35,110.26,47.52,2.73,52.18,1.37,39.53,5.98
1942,24,1.50,-,7.25,1.87,47.16,11.05,13.00,1.43,5.52,3.72,0.93,-,2.51,1.84,1.65,6.52,6.36,1.25,0.98,6.44,5.81,19.47,5.14,18.63,-,1.75,13.51,6.78,7.30,1.66,12.31,1.59,7.58,7.03,2.92,1.98,2.03,10.48,3.88,17.38,2.94,4.75,2.11,4.87,93.39,49.85,3.06,33.93,0.66,32.62,31.87
1942,25,0.71,-,6.49,1.16,25.44,6.74,12.67,0.36,4.94,3.53,1.31,-,7.95,1.61,1.80,7.91,3.86,0.46,2.12,5.72,3.55,15.47,3.75,4.55,-,1.70,14.29,4.52,13.87,1.04,8.59,2.19,7.66,3.36,1.89,2.61,1.13,7.23,3.35,15.11,1.44,1.19,0.54,2.15,82.26,38.19,2.37,12.99,1.26,29.22,7.17
1942,26,0.51,-,4.77,1.42,14.35,5.48,7.87,1.43,2.82,1.02,0.78,-,1.46,0.87,1.06,2.09,1.99,0.50,0.59,11.32,3.25,10.16,4.27,2.48,-,0.81,6.76,2.58,16.79,5.61,7.10,2.19,4.70,1.85,1.54,1.29,1.76,4.16,2.37,7.09,1.69,0.34,1.19,1.48,49.22,16.03,1.94,38.35,1.47,25.84,8.76
1942,27,0.44,-,3.44,1.06,11.07,3.86,8.09,0.36,1.29,0.60,0.47,-,11.72,0.91,0.63,2.79,2.33,0.39,0.94,4.53,1.55,8.35,2.13,3.01,-,0.99,8.49,2.99,7.30,3.12,6.63,0.80,4.65,1.20,1.20,0.89,1.22,4.70,2.02,6.68,2.59,1.70,0.31,1.01,29.22,21.57,0.95,14.89,0.11,16.67,8.37
1942,28,0.54,-,8.02,0.61,6.62,3.59,4.19,0.36,1.53,1.58,0.62,-,0.42,0.63,0.46,1.85,1.88,0.29,0.43,4.29,2.00,5.31,0.76,2.03,-,0.81,5.98,4.44,3.65,0.62,3.96,0.40,2.83,0.87,1.54,0.92,0.09,3.88,1.25,5.48,0.40,1.36,0.51,0.77,29.39,20.70,0.79,9.89,1.26,11.53,13.55
1942,29,0.70,-,7.25,1.47,5.71,3.10,4.32,0.54,1.29,0.65,0.67,-,3.77,0.75,0.58,1.87,1.45,0.86,0.16,3.28,4.05,4.15,2.14,0.94,-,0.52,2.70,0.69,4.01,0.31,3.55,3.09,2.07,0.52,2.06,1.92,0.59,2.94,2.38,3.21,2.29,1.02,1.28,1.45,9.39,12.97,2.55,4.79,0.79,9.17,2.99
1942,30,0.07,-,4.77,0.86,3.78,1.44,2.85,0.00,0.24,0.51,0.19,-,2.51,0.41,0.11,0.74,0.57,0.36,0.16,2.38,1.35,3.75,0.56,0.90,-,0.13,3.47,2.50,2.92,3.74,1.23,1.79,1.62,0.36,0.69,0.62,0.09,4.43,0.76,5.61,0.60,0.34,0.17,0.54,17.57,13.70,0.30,4.42,0.11,6.42,5.58
1942,31,0.34,-,4.39,0.35,2.12,1.53,1.00,0.00,0.24,0.28,0.19,-,9.62,0.24,0.20,0.82,1.70,0.18,0.20,3.22,3.50,2.08,0.67,0.49,-,0.21,3.67,0.24,11.68,2.08,1.14,0.80,1.35,0.25,0.34,0.66,0.18,1.90,0.40,1.47,0.55,2.04,0.31,0.43,8.52,9.33,0.36,8.26,0.22,3.57,5.18
1942,32,0.00,-,1.91,0.20,1.72,0.27,0.50,0.00,0.12,0.37,0.16,-,0.63,0.20,0.17,0.45,0.23,0.00,0.27,1.43,0.25,1.60,0.87,0.34,-,0.08,0.58,1.29,1.46,0.00,0.98,0.80,0.78,1.26,1.03,0.46,0.09,2.71,0.33,0.53,0.30,0.34,0.31,0.61,8.00,9.33,0.23,4.21,0.05,3.37,2.79
1942,33,0.31,-,0.57,0.05,0.84,0.99,0.56,0.00,0.47,0.09,0.09,-,1.46,0.09,0.14,0.62,0.34,0.11,0.12,8.58,0.45,1.42,0.67,0.30,-,0.47,2.12,1.53,0.00,0.00,0.84,0.40,0.46,0.06,1.20,0.23,0.00,3.07,0.32,0.53,0.25,0.34,0.03,0.37,5.39,3.21,0.26,2.84,0.11,2.55,1.99
1942,34,0.20,-,1.15,0.00,1.31,0.72,0.45,0.00,0.12,0.09,0.00,-,3.56,0.16,0.11,0.16,0.51,0.00,0.04,0.72,0.55,1.01,0.63,0.23,-,0.21,1.74,0.81,0.00,0.62,0.84,0.60,0.40,0.17,0.17,0.26,0.18,4.79,0.21,0.53,0.10,0.34,0.10,0.49,3.65,7.00,0.10,2.21,0.00,1.44,2.39
1942,35,0.31,-,2.58,0.56,0.80,0.76,0.70,0.18,0.41,0.35,0.62,-,0.84,0.58,0.03,0.27,0.26,0.14,0.08,1.67,0.68,0.92,0.24,0.17,-,0.13,1.16,0.16,0.73,0.21,0.52,0.50,0.43,0.41,0.77,0.35,0.16,2.53,0.47,0.40,0.67,0.42,0.48,0.51,2.43,7.87,0.58,1.24,0.79,1.59,1.20
1942,36,0.10,-,0.19,0.25,0.61,0.45,0.28,0.36,0.47,0.46,0.00,-,0.00,0.11,0.23,0.16,0.17,0.72,0.08,0.48,0.45,0.94,0.41,0.34,-,0.24,0.39,1.21,0.00,0.83,0.47,0.00,0.16,0.28,0.00,0.17,0.27,1.90,0.37,0.67,0.50,0.34,0.58,0.03,2.61,1.17,0.26,1.84,0.05,1.77,1.99
1942,37,0.14,-,0.57,0.20,0.63,0.36,0.28,0.36,0.12,0.28,0.03,-,0.21,0.25,0.09,0.16,0.28,0.36,0.00,0.36,0.25,0.64,0.20,0.19,-,0.05,0.00,2.10,0.00,0.00,0.49,0.00,0.25,0.20,0.00,0.17,0.05,1.45,0.27,0.40,0.20,0.34,0.17,0.16,5.22,8.75,0.16,2.26,0.00,1.31,1.20
1942,38,0.37,-,1.53,0.00,0.63,0.45,0.28,0.00,0.12,0.09,0.19,-,1.05,0.24,0.29,0.41,0.06,0.14,0.20,0.36,0.10,0.80,0.32,0.23,-,0.21,0.58,1.21,0.00,0.00,1.02,0.20,0.23,0.11,0.00,0.27,0.09,2.35,0.25,0.13,0.25,0.00,0.07,0.13,6.26,3.21,0.10,2.21,0.11,0.82,2.79
1942,39,0.03,-,0.57,0.15,0.54,0.72,0.11,0.00,0.00,0.09,0.09,-,4.81,0.16,0.20,0.49,0.28,0.00,0.08,0.00,0.40,0.92,0.38,0.04,-,0.08,0.19,1.78,1.46,0.00,0.58,0.00,0.32,0.14,0.69,0.32,0.05,2.71,0.53,0.53,0.10,0.00,0.20,0.06,9.39,4.96,0.23,4.58,0.11,1.57,4.78
1942,40,0.10,-,0.57,0.10,0.72,0.72,0.56,0.00,0.24,0.00,0.31,-,3.56,0.22,0.11,0.21,0.40,0.07,0.20,0.72,0.20,1.21,0.43,0.15,-,0.29,1.16,0.89,0.73,0.62,0.67,0.00,0.58,0.14,1.89,0.26,0.14,4.43,0.62,0.94,0.35,0.51,0.20,0.22,19.65,5.83,0.36,3.63,0.05,1.28,1.59
1942,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1942,42,0.10,-,1.34,0.10,0.52,0.72,0.56,0.00,0.00,0.09,0.03,-,5.86,0.14,0.23,0.74,0.23,0.43,0.12,0.83,0.20,4.55,0.63,0.53,-,0.08,0.58,2.91,0.73,0.21,0.56,1.39,0.72,0.08,0.17,0.32,0.09,7.23,1.08,0.00,0.15,0.68,0.24,0.04,17.57,19.24,0.13,9.26,0.11,1.11,1.59
1942,43,0.88,-,8.49,0.66,1.61,1.75,2.15,0.36,0.00,0.12,0.09,-,5.54,0.29,0.27,0.72,1.28,0.91,0.02,3.34,0.60,3.62,0.67,0.34,-,0.05,2.70,1.29,0.36,0.83,0.45,6.97,0.71,1.19,1.37,0.54,0.16,4.61,1.15,1.67,0.95,0.17,0.26,0.37,10.17,9.48,0.79,7.02,1.72,2.51,1.39
1942,44,0.10,-,0.76,0.10,0.52,1.08,2.73,0.00,0.00,0.09,0.03,-,5.86,0.47,0.46,1.03,0.00,0.50,0.00,0.00,0.90,4.76,2.74,0.11,-,0.24,2.12,3.79,4.38,4.37,0.44,0.20,0.97,0.11,0.17,0.37,0.05,8.04,1.96,0.00,0.10,0.00,0.61,0.27,33.22,30.32,0.07,10.78,0.38,1.77,1.59
1942,45,0.07,-,0.38,0.61,0.53,0.27,3.52,0.00,0.35,0.05,0.12,-,2.51,0.34,0.83,1.76,0.51,0.14,0.04,0.24,0.45,5.03,1.68,0.19,-,0.13,0.77,3.95,2.19,8.94,0.61,0.00,0.98,0.03,0.17,0.39,0.05,10.57,2.13,0.13,0.10,1.36,0.99,0.31,45.91,28.57,0.23,16.41,0.11,1.83,2.79
1942,46,0.07,-,1.53,0.40,0.50,0.63,4.02,0.36,0.12,0.23,0.25,-,3.97,0.41,0.46,1.15,1.59,0.68,0.12,0.60,1.05,5.97,0.88,0.04,-,0.21,1.35,4.04,3.65,6.24,0.47,1.59,1.59,0.06,0.17,0.30,0.09,17.07,4.61,0.00,0.25,3.23,0.51,0.10,32.70,34.99,0.20,21.46,0.22,2.16,5.58
1942,47,0.10,-,1.15,0.35,0.78,1.17,9.82,0.36,0.24,0.37,0.03,-,3.14,0.43,0.37,1.60,1.14,0.64,0.04,0.00,1.10,6.52,1.12,0.11,-,0.18,2.51,6.54,11.68,9.98,0.63,0.60,1.98,0.08,0.17,0.49,0.00,18.25,4.19,0.27,0.10,2.38,0.37,0.07,54.43,30.03,0.56,12.52,0.05,1.24,5.98
1942,48,1.14,-,4.96,2.20,3.68,2.29,7.25,0.90,0.47,0.07,0.42,-,15.79,0.34,0.87,1.09,3.89,3.79,0.12,21.04,2.33,5.85,0.86,0.75,-,0.24,6.47,2.74,13.14,11.33,0.56,1.59,2.01,3.81,7.63,0.42,0.20,12.42,6.47,0.20,0.80,2.55,1.00,1.98,34.00,22.89,3.54,11.34,6.39,2.10,5.98
1942,49,0.07,-,0.76,1.11,0.85,1.08,13.11,0.36,0.35,0.00,0.09,-,1.67,0.86,1.08,1.64,1.19,0.79,0.12,0.83,0.20,12.33,0.68,0.19,-,0.16,18.34,6.70,8.03,12.06,0.58,0.40,3.31,0.06,0.00,0.52,0.45,19.96,7.70,2.67,0.15,9.34,0.24,0.19,114.43,31.78,0.56,20.15,0.11,4.59,3.98
1942,50,0.07,-,1.34,1.11,1.05,1.08,18.36,0.00,0.24,0.19,0.28,-,5.23,1.03,0.60,1.89,4.03,1.04,0.12,1.55,0.55,7.51,0.92,0.30,-,0.16,14.48,4.84,76.64,2.70,0.93,0.00,5.08,0.06,0.34,0.75,1.04,25.75,8.93,0.13,0.00,8.83,0.78,0.07,88.70,37.61,0.56,23.15,0.11,7.44,9.16
1942,51,0.03,-,0.19,2.93,0.57,2.43,11.77,0.00,0.00,0.05,0.41,-,12.55,0.57,2.14,2.62,1.42,2.07,1.73,1.55,0.15,8.05,0.81,0.08,-,0.16,5.02,7.02,3.65,2.91,0.88,0.60,1.87,0.08,0.00,0.66,4.65,26.11,9.37,0.13,0.15,24.96,0.44,0.24,45.39,46.36,0.39,16.36,0.33,5.37,3.98
1942,52,0.07,-,1.91,1.72,0.63,2.88,22.94,1.43,0.47,0.19,0.44,-,7.95,1.04,2.34,1.35,3.52,1.82,0.35,2.74,0.40,8.97,1.78,0.23,-,0.18,13.32,8.56,21.17,10.19,3.49,0.00,5.86,0.45,0.51,0.60,1.90,26.74,14.04,0.40,0.10,16.47,0.48,0.40,58.09,77.26,1.55,20.67,0.05,7.11,0.80
1943,1,0.24,-,1.01,2.12,1.73,7.55,20.98,2.13,1.00,0.33,0.12,-,44.00,2.18,4.32,2.14,3.56,3.45,0.43,3.10,0.62,12.10,0.83,0.23,-,0.65,7.84,10.48,21.85,9.52,8.19,1.87,5.23,0.25,0.18,0.58,0.27,33.74,23.70,0.92,0.25,17.55,1.31,0.31,87.32,100.31,1.69,34.29,0.86,10.05,4.05
1943,2,0.38,-,1.01,3.09,2.49,6.76,19.98,0.71,1.44,0.12,0.40,-,16.20,2.27,4.41,1.89,3.79,7.32,1.01,1.99,0.48,10.57,2.50,0.54,-,1.24,5.36,11.28,1.99,37.45,7.83,0.19,6.65,0.38,1.47,0.89,2.36,30.55,19.49,1.18,0.25,27.60,0.54,0.90,59.27,92.97,2.52,35.37,0.40,14.50,3.24
1943,3,0.21,-,2.02,3.42,2.08,13.70,20.93,1.06,1.89,0.49,0.31,-,45.60,2.28,3.97,4.07,9.24,10.55,2.22,3.60,0.91,9.98,2.39,0.43,-,1.21,11.13,5.56,3.31,6.28,11.31,2.81,7.58,1.61,2.56,1.19,0.05,25.23,21.99,2.24,0.25,12.61,1.21,0.63,54.36,100.92,3.71,29.30,0.29,14.40,4.05
1943,4,1.26,-,11.92,8.79,10.94,17.17,13.36,2.30,3.44,1.75,5.50,-,12.20,2.53,3.67,4.82,9.66,4.85,2.11,17.87,6.97,8.49,2.55,12.26,-,2.04,16.60,10.44,3.64,4.00,5.10,11.33,7.45,8.85,14.56,1.91,9.39,21.91,19.03,9.14,2.41,13.29,3.05,9.03,44.06,50.61,4.63,20.47,10.71,11.45,8.30
1943,5,0.45,-,1.73,10.91,5.00,31.74,28.24,1.06,3.33,0.69,1.23,-,55.60,4.78,9.31,3.21,19.38,22.58,1.36,1.49,0.91,13.44,3.07,0.81,-,3.97,33.61,7.66,33.77,4.98,17.18,1.31,9.41,1.53,1.28,1.98,0.91,46.03,30.14,2.63,1.17,23.17,6.86,2.84,42.95,94.19,6.42,45.14,0.29,21.27,15.38
1943,6,1.31,-,2.60,7.92,4.37,24.89,20.48,5.67,9.78,1.18,4.04,-,80.40,4.16,7.07,4.88,10.30,22.80,3.59,1.61,1.68,13.20,3.98,1.09,-,6.83,32.99,10.07,11.92,1.73,17.35,5.24,9.93,0.88,0.00,1.83,3.95,22.60,26.27,7.76,2.34,14.82,3.23,4.62,57.05,85.63,5.53,37.20,1.21,20.44,27.94
1943,7,0.59,-,3.03,9.28,4.50,45.01,17.86,8.16,8.89,0.94,1.60,-,41.00,6.52,5.07,6.34,18.54,23.10,4.91,0.74,1.77,17.85,3.79,1.24,-,6.15,51.13,20.79,9.27,2.16,25.51,3.93,13.84,2.08,5.13,2.24,1.36,25.06,37.04,1.05,1.83,11.24,4.21,5.41,62.28,84.10,12.08,58.66,0.63,31.39,17.41
1943,8,2.07,-,2.02,6.62,5.65,38.59,24.39,8.87,10.44,0.82,2.00,-,17.60,7.13,12.21,11.83,17.82,32.12,3.86,0.99,1.82,17.45,5.27,1.63,-,11.42,26.60,19.90,3.97,11.04,26.24,5.24,12.46,1.53,12.27,3.16,2.59,41.36,35.98,4.47,2.24,18.23,10.63,9.94,60.86,106.73,13.93,49.28,0.98,27.67,59.51
1943,9,2.24,-,4.19,4.88,8.71,52.65,14.45,18.44,12.56,1.92,4.41,-,29.80,10.76,11.60,12.77,23.83,31.71,6.94,0.12,2.20,21.38,0.74,2.25,-,10.45,33.40,29.90,1.32,6.71,30.74,2.25,15.93,0.90,9.71,4.25,1.54,37.35,30.61,3.55,3.00,21.29,8.71,6.73,70.52,125.99,10.80,41.49,1.84,31.79,49.39
1943,10,4.55,-,6.79,3.91,8.48,53.95,24.72,19.15,8.00,1.96,3.33,-,27.80,11.43,9.92,14.10,20.82,53.21,8.03,0.37,3.49,29.20,11.66,1.75,-,12.60,42.06,23.53,16.56,3.90,33.53,2.43,15.16,1.59,18.68,6.55,1.63,35.54,28.68,5.00,3.00,25.89,11.10,17.98,56.58,113.76,20.77,41.69,0.75,34.94,77.73
1943,11,7.79,-,6.79,5.53,8.72,62.19,23.33,12.77,11.11,2.53,5.76,-,25.20,12.41,11.68,14.22,28.56,39.14,9.04,1.12,3.49,32.75,10.27,3.65,-,10.12,70.72,20.06,17.88,2.81,34.71,3.75,18.12,2.11,23.99,10.66,2.95,40.21,30.19,1.84,9.66,8.86,11.47,16.54,73.85,94.80,24.89,46.72,2.07,37.52,71.66
1943,12,11.78,-,7.66,5.21,13.25,66.96,19.48,48.23,10.11,2.65,9.18,-,20.20,16.26,7.60,16.84,42.32,27.92,7.68,0.62,4.36,40.08,16.73,4.70,-,15.82,65.98,28.12,33.11,6.28,36.11,6.18,18.84,3.04,11.17,9.23,3.36,35.87,25.01,4.08,6.46,34.41,13.49,19.38,56.10,118.35,22.11,33.84,4.19,41.80,77.33
1943,13,9.94,-,17.12,12.94,36.93,42.24,22.88,17.38,9.22,6.71,8.12,-,8.70,12.27,12.84,13.02,35.50,12.14,10.37,11.23,22.02,32.30,13.90,15.89,-,7.10,54.02,15.55,9.93,7.36,24.04,13.58,13.46,16.19,10.99,11.51,8.21,23.87,18.40,18.29,13.27,15.67,11.26,24.50,38.59,82.57,13.39,26.17,8.59,40.36,58.70
1943,14,4.07,-,8.67,9.17,12.13,30.88,19.03,32.98,6.33,2.82,6.90,-,63.60,17.92,6.55,10.50,44.38,16.90,6.63,1.24,4.36,41.01,25.35,5.47,-,16.82,60.82,31.59,15.89,5.84,41.50,4.12,21.52,5.53,21.98,13.47,2.99,37.02,21.61,1.84,10.52,11.24,13.39,16.40,37.88,131.50,17.86,27.82,4.54,53.98,56.68
1943,15,6.55,-,16.76,9.88,47.81,76.19,27.76,19.15,9.17,7.12,9.38,-,15.90,14.24,11.00,13.47,33.57,9.04,6.53,9.12,16.49,36.97,18.99,20.18,-,15.02,31.24,26.59,54.97,6.60,32.73,8.15,14.39,17.83,5.04,12.62,8.66,22.93,18.84,18.29,11.74,12.10,7.97,24.89,57.53,57.95,12.94,22.82,7.90,53.58,41.50
1943,16,9.92,-,9.25,7.11,9.90,64.01,24.94,117.38,8.67,3.35,7.33,-,17.40,18.22,16.58,14.40,32.07,12.40,7.68,0.25,5.12,35.80,53.25,11.06,-,11.20,51.75,15.95,0.00,4.98,36.56,3.00,23.94,5.23,12.82,15.78,1.95,28.34,18.69,3.16,18.91,11.58,12.82,8.71,36.13,106.12,13.58,19.39,10.11,53.75,61.94
1943,17,4.86,-,11.99,8.25,10.04,64.87,26.84,39.01,14.67,2.73,10.85,-,41.80,24.48,19.95,14.31,29.62,11.47,1.87,2.98,15.65,39.65,48.16,12.50,-,7.45,40.62,21.76,21.85,11.69,58.80,2.25,24.56,8.78,12.27,8.27,1.90,29.65,21.28,0.53,3.20,17.72,12.65,10.54,24.41,85.02,12.17,22.59,7.64,56.50,75.71
1943,18,5.38,-,5.20,6.62,13.94,49.96,24.67,26.60,8.56,3.55,7.06,-,11.60,25.02,14.09,10.67,35.91,10.77,6.74,1.86,10.67,41.39,42.29,15.13,-,7.61,29.90,12.65,10.60,16.02,49.46,2.62,28.33,9.66,33.33,12.94,2.36,27.19,17.77,1.45,6.81,14.65,13.22,9.23,28.37,84.40,14.44,19.19,2.99,61.51,65.59
